week,district_id,school_id,grade,subject,student_count,proficiency_rate,growth_rate,chronic_absence_rate,assignment_completion_rate
2026-W12,DST004,SCH026,6,Science,95,0.601,0.578,0.279,0.577
2026-W12,DST004,SCH026,7,ELA,72,0.645,0.741,0.286,0.553
2026-W12,DST004,SCH026,7,Math,92,0.562,0.732,0.274,0.559
2026-W12,DST004,SCH026,7,Science,89,0.621,0.518,0.268,0.671
2026-W12,DST004,SCH026,8,ELA,92,0.565,0.747,0.184,0.693
2026-W12,DST004,SCH026,8,Math,90,0.625,0.563,0.279,0.578
2026-W12,DST004,SCH026,8,Science,98,0.462,0.75,0.229,0.688
2026-W13,DST004,SCH026,6,ELA,89,0.695,0.533,0.331,0.575
2026-W13,DST004,SCH026,6,Math,94,0.482,0.575,0.334,0.64
2026-W13,DST004,SCH026,6,Science,97,0.681,0.451,0.229,0.622
2026-W13,DST004,SCH026,7,ELA,57,0.713,0.734,0.271,0.733
2026-W13,DST004,SCH026,7,Math,115,0.648,0.629,0.233,0.576
2026-W13,DST004,SCH026,7,Science,99,0.522,0.77,0.256,0.615
2026-W13,DST004,SCH026,8,ELA,93,0.659,0.714,0.261,0.709
2026-W13,DST004,SCH026,8,Math,81,0.572,0.546,0.292,0.558
2026-W13,DST004,SCH026,8,Science,70,0.638,0.753,0.222,0.734
2026-W14,DST004,SCH026,6,ELA,107,0.642,0.547,0.279,0.671
2026-W14,DST004,SCH026,6,Math,84,0.562,0.665,0.213,0.583
2026-W14,DST004,SCH026,6,Science,91,0.528,0.459,0.228,0.668
2026-W14,DST004,SCH026,7,ELA,78,0.664,0.759,0.198,0.828
2026-W14,DST004,SCH026,7,Math,72,0.528,0.638,0.206,0.641
2026-W14,DST004,SCH026,7,Science,111,0.59,0.721,0.287,0.598
2026-W14,DST004,SCH026,8,ELA,98,0.629,0.513,0.267,0.621
2026-W14,DST004,SCH026,8,Math,77,0.694,0.615,0.224,0.545
2026-W14,DST004,SCH026,8,Science,74,0.631,0.749,0.274,0.538
2026-W15,DST004,SCH026,6,ELA,79,0.63,0.511,0.281,0.684
2026-W15,DST004,SCH026,6,Math,86,0.664,0.728,0.309,0.514
2026-W15,DST004,SCH026,6,Science,86,0.561,0.566,0.243,0.506
2026-W15,DST004,SCH026,7,ELA,76,0.662,0.691,0.304,0.694
2026-W15,DST004,SCH026,7,Math,78,0.631,0.594,0.306,0.529
2026-W15,DST004,SCH026,7,Science,91,0.528,0.472,0.179,0.566
2026-W15,DST004,SCH026,8,ELA,83,0.673,0.553,0.208,0.75
2026-W15,DST004,SCH026,8,Math,81,0.64,0.714,0.19,0.645
2026-W15,DST004,SCH026,8,Science,96,0.65,0.634,0.223,0.614
2026-W16,DST004,SCH026,6,ELA,78,0.59,0.69,0.317,0.731
2026-W16,DST004,SCH026,6,Math,100,0.549,0.692,0.249,0.648
2026-W16,DST004,SCH026,6,Science,96,0.677,0.71,0.216,0.687
2026-W16,DST004,SCH026,7,ELA,66,0.611,0.525,0.231,0.526
2026-W16,DST004,SCH026,7,Math,79,0.597,0.642,0.331,0.604
2026-W16,DST004,SCH026,7,Science,100,0.571,0.644,0.248,0.529
2026-W16,DST004,SCH026,8,ELA,93,0.764,0.577,0.241,0.598
2026-W16,DST004,SCH026,8,Math,95,0.612,0.6,0.236,0.553
2026-W16,DST004,SCH026,8,Science,84,0.605,0.659,0.283,0.616
2026-W04,DST004,SCH027,6,ELA,77,0.633,0.577,0.265,0.602
2026-W04,DST004,SCH027,6,Math,77,0.573,0.454,0.217,0.686
2026-W04,DST004,SCH027,6,Science,90,0.611,0.393,0.249,0.647
2026-W04,DST004,SCH027,7,ELA,116,0.618,0.445,0.276,0.601
2026-W04,DST004,SCH027,7,Math,90,0.483,0.588,0.241,0.623
2026-W04,DST004,SCH027,7,Science,62,0.564,0.657,0.192,0.711
2026-W04,DST004,SCH027,8,ELA,75,0.592,0.579,0.333,0.515
2026-W04,DST004,SCH027,8,Math,65,0.652,0.519,0.313,0.702
2026-W04,DST004,SCH027,8,Science,63,0.507,0.72,0.226,0.585
2026-W05,DST004,SCH027,6,ELA,71,0.574,0.562,0.214,0.647
2026-W05,DST004,SCH027,6,Math,101,0.529,0.361,0.286,0.583
2026-W05,DST004,SCH027,6,Science,70,0.537,0.572,0.31,0.739
2026-W05,DST004,SCH027,7,ELA,79,0.626,0.644,0.274,0.651
2026-W05,DST004,SCH027,7,Math,61,0.508,0.697,0.299,0.708
2026-W05,DST004,SCH027,7,Science,85,0.615,0.645,0.249,0.714
2026-W05,DST004,SCH027,8,ELA,71,0.588,0.508,0.35,0.528
2026-W05,DST004,SCH027,8,Math,61,0.545,0.53,0.104,0.652
2026-W05,DST004,SCH027,8,Science,51,0.502,0.558,0.258,0.632
2026-W06,DST004,SCH027,6,ELA,49,0.51,0.586,0.295,0.718
2026-W06,DST004,SCH027,6,Math,117,0.554,0.458,0.251,0.635
2026-W06,DST004,SCH027,6,Science,93,0.479,0.605,0.238,0.757
2026-W06,DST004,SCH027,7,ELA,91,0.679,0.592,0.252,0.78
2026-W06,DST004,SCH027,7,Math,93,0.516,0.72,0.296,0.464
2026-W06,DST004,SCH027,7,Science,100,0.6,0.572,0.331,0.644
2026-W06,DST004,SCH027,8,ELA,91,0.637,0.62,0.301,0.633
2026-W06,DST004,SCH027,8,Math,82,0.576,0.699,0.326,0.635
2026-W06,DST004,SCH027,8,Science,91,0.653,0.454,0.254,0.75
2026-W07,DST004,SCH027,6,ELA,96,0.529,0.643,0.325,0.749
2026-W07,DST004,SCH027,6,Math,76,0.545,0.582,0.295,0.62
2026-W07,DST004,SCH027,6,Science,97,0.608,0.521,0.283,0.722
2026-W07,DST004,SCH027,7,ELA,78,0.588,0.417,0.291,0.589
2026-W07,DST004,SCH027,7,Math,67,0.598,0.559,0.185,0.452
2026-W07,DST004,SCH027,7,Science,99,0.652,0.353,0.301,0.588
2026-W07,DST004,SCH027,8,ELA,88,0.54,0.58,0.308,0.612
2026-W07,DST004,SCH027,8,Math,81,0.496,0.468,0.273,0.599
2026-W07,DST004,SCH027,8,Science,86,0.615,0.466,0.203,0.73
2026-W08,DST004,SCH027,6,ELA,84,0.618,0.598,0.286,0.578
2026-W08,DST004,SCH027,6,Math,86,0.475,0.561,0.301,0.666
2026-W08,DST004,SCH027,6,Science,66,0.526,0.623,0.294,0.631
2026-W08,DST004,SCH027,7,ELA,78,0.604,0.743,0.267,0.703
2026-W08,DST004,SCH027,7,Math,81,0.56,0.592,0.359,0.691
2026-W08,DST004,SCH027,7,Science,76,0.588,0.47,0.236,0.497
2026-W08,DST004,SCH027,8,ELA,84,0.531,0.567,0.324,0.718
2026-W08,DST004,SCH027,8,Math,69,0.615,0.527,0.279,0.607
2026-W08,DST004,SCH027,8,Science,52,0.602,0.51,0.262,0.613
2026-W09,DST004,SCH027,6,ELA,59,0.62,0.595,0.21,0.737
2026-W09,DST004,SCH027,6,Math,106,0.514,0.755,0.243,0.55
2026-W09,DST004,SCH027,6,Science,77,0.626,0.472,0.256,0.649
2026-W09,DST004,SCH027,7,ELA,94,0.641,0.499,0.258,0.772
2026-W09,DST004,SCH027,7,Math,88,0.63,0.69,0.248,0.619
2026-W09,DST004,SCH027,7,Science,68,0.533,0.669,0.178,0.764
2026-W09,DST004,SCH027,8,ELA,79,0.661,0.506,0.303,0.698
2026-W09,DST004,SCH027,8,Math,74,0.446,0.547,0.363,0.548
2026-W09,DST004,SCH027,8,Science,84,0.624,0.587,0.281,0.687
2026-W10,DST004,SCH027,6,ELA,103,0.515,0.643,0.269,0.658
2026-W10,DST004,SCH027,6,Math,90,0.502,0.444,0.244,0.597
2026-W10,DST004,SCH027,6,Science,99,0.541,0.601,0.305,0.759
2026-W10,DST004,SCH027,7,ELA,70,0.675,0.57,0.243,0.702
2026-W10,DST004,SCH027,7,Math,82,0.579,0.557,0.371,0.459
2026-W10,DST004,SCH027,7,Science,87,0.627,0.689,0.254,0.594
2026-W10,DST004,SCH027,8,ELA,79,0.684,0.548,0.285,0.724
2026-W10,DST004,SCH027,8,Math,70,0.522,0.56,0.297,0.55
2026-W10,DST004,SCH027,8,Science,42,0.625,0.706,0.388,0.526
2026-W11,DST004,SCH027,6,ELA,72,0.596,0.626,0.344,0.509
2026-W11,DST004,SCH027,6,Math,95,0.569,0.577,0.238,0.456
2026-W11,DST004,SCH027,6,Science,93,0.595,0.55,0.281,0.549
2026-W11,DST004,SCH027,7,ELA,49,0.642,0.658,0.287,0.608
2026-W11,DST004,SCH027,7,Math,108,0.518,0.482,0.371,0.57
2026-W11,DST004,SCH027,7,Science,93,0.577,0.597,0.261,0.617
2026-W11,DST004,SCH027,8,ELA,75,0.58,0.558,0.32,0.666
2026-W11,DST004,SCH027,8,Math,69,0.663,0.477,0.312,0.552
2026-W11,DST004,SCH027,8,Science,87,0.51,0.718,0.171,0.638
2026-W12,DST004,SCH027,6,ELA,75,0.692,0.776,0.262,0.697
2026-W12,DST004,SCH027,6,Math,78,0.571,0.678,0.24,0.676
2026-W12,DST004,SCH027,6,Science,61,0.548,0.493,0.244,0.71
2026-W12,DST004,SCH027,7,ELA,91,0.748,0.66,0.232,0.765
2026-W12,DST004,SCH027,7,Math,86,0.559,0.439,0.275,0.623
2026-W12,DST004,SCH027,7,Science,104,0.65,0.471,0.266,0.719
2026-W12,DST004,SCH027,8,ELA,81,0.637,0.617,0.235,0.726
2026-W12,DST004,SCH027,8,Math,74,0.617,0.702,0.32,0.679
2026-W12,DST004,SCH027,8,Science,90,0.578,0.687,0.287,0.673
2026-W13,DST004,SCH027,6,ELA,98,0.668,0.541,0.124,0.717
2026-W13,DST004,SCH027,6,Math,94,0.59,0.458,0.33,0.579
2026-W13,DST004,SCH027,6,Science,73,0.537,0.566,0.379,0.575
2026-W13,DST004,SCH027,7,ELA,91,0.504,0.579,0.228,0.73
2026-W13,DST004,SCH027,7,Math,70,0.585,0.567,0.288,0.551
2026-W13,DST004,SCH027,7,Science,73,0.717,0.6,0.314,0.463
2026-W13,DST004,SCH027,8,ELA,79,0.641,0.514,0.264,0.695
2026-W13,DST004,SCH027,8,Math,93,0.68,0.7,0.283,0.526
2026-W13,DST004,SCH027,8,Science,59,0.63,0.635,0.311,0.611
2026-W14,DST004,SCH027,6,ELA,69,0.596,0.55,0.292,0.684
2026-W14,DST004,SCH027,6,Math,71,0.638,0.77,0.267,0.634
2026-W14,DST004,SCH027,6,Science,99,0.626,0.561,0.252,0.611
2026-W14,DST004,SCH027,7,ELA,70,0.69,0.626,0.333,0.642
2026-W14,DST004,SCH027,7,Math,75,0.579,0.706,0.254,0.597
2026-W14,DST004,SCH027,7,Science,64,0.511,0.497,0.303,0.8
2026-W14,DST004,SCH027,8,ELA,67,0.638,0.576,0.301,0.636
2026-W14,DST004,SCH027,8,Math,84,0.662,0.641,0.357,0.603
2026-W14,DST004,SCH027,8,Science,98,0.594,0.613,0.191,0.602
2026-W15,DST004,SCH027,6,ELA,73,0.683,0.544,0.269,0.719
2026-W15,DST004,SCH027,6,Math,68,0.693,0.547,0.236,0.532
2026-W15,DST004,SCH027,6,Science,70,0.632,0.668,0.344,0.623
2026-W15,DST004,SCH027,7,ELA,67,0.668,0.514,0.24,0.616
2026-W15,DST004,SCH027,7,Math,81,0.614,0.473,0.296,0.542
2026-W15,DST004,SCH027,7,Science,41,0.688,0.71,0.286,0.681
2026-W15,DST004,SCH027,8,ELA,81,0.592,0.581,0.223,0.561
2026-W15,DST004,SCH027,8,Math,112,0.581,0.678,0.275,0.696
2026-W15,DST004,SCH027,8,Science,97,0.55,0.728,0.241,0.539
2026-W16,DST004,SCH027,6,ELA,78,0.68,0.763,0.212,0.757
2026-W16,DST004,SCH027,6,Math,37,0.663,0.518,0.339,0.572
2026-W16,DST004,SCH027,6,Science,81,0.567,0.676,0.314,0.568
2026-W16,DST004,SCH027,7,ELA,120,0.588,0.642,0.271,0.618
2026-W16,DST004,SCH027,7,Math,82,0.619,0.624,0.275,0.544
2026-W16,DST004,SCH027,7,Science,94,0.597,0.769,0.281,0.608
2026-W16,DST004,SCH027,8,ELA,94,0.555,0.473,0.314,0.585
2026-W16,DST004,SCH027,8,Math,78,0.539,0.698,0.296,0.608
2026-W16,DST004,SCH027,8,Science,86,0.697,0.733,0.264,0.533
2026-W04,DST004,SCH028,9,ELA,235,0.58,0.531,0.24,0.57
2026-W04,DST004,SCH028,9,Math,210,0.584,0.589,0.265,0.552
2026-W04,DST004,SCH028,9,Science,236,0.52,0.517,0.347,0.592
2026-W04,DST004,SCH028,10,ELA,220,0.508,0.461,0.272,0.736
2026-W04,DST004,SCH028,10,Math,255,0.535,0.502,0.275,0.746
2026-W04,DST004,SCH028,10,Science,240,0.55,0.594,0.354,0.549
2026-W05,DST004,SCH028,9,ELA,225,0.564,0.505,0.236,0.542
2026-W05,DST004,SCH028,9,Math,227,0.558,0.338,0.23,0.572
2026-W05,DST004,SCH028,9,Science,228,0.566,0.549,0.3,0.583
2026-W05,DST004,SCH028,10,ELA,223,0.498,0.617,0.368,0.526
2026-W05,DST004,SCH028,10,Math,226,0.569,0.501,0.241,0.598
2026-W05,DST004,SCH028,10,Science,211,0.518,0.543,0.323,0.739
2026-W06,DST004,SCH028,9,ELA,236,0.608,0.589,0.225,0.629
2026-W06,DST004,SCH028,9,Math,210,0.532,0.61,0.292,0.617
2026-W06,DST004,SCH028,9,Science,252,0.588,0.551,0.327,0.556
2026-W06,DST004,SCH028,10,ELA,213,0.667,0.507,0.321,0.702
2026-W06,DST004,SCH028,10,Math,220,0.547,0.827,0.318,0.63
2026-W06,DST004,SCH028,10,Science,264,0.516,0.502,0.241,0.659
2026-W07,DST004,SCH028,9,ELA,240,0.593,0.502,0.295,0.542
2026-W07,DST004,SCH028,9,Math,231,0.501,0.502,0.255,0.612
2026-W07,DST004,SCH028,9,Science,257,0.557,0.496,0.256,0.68
2026-W07,DST004,SCH028,10,ELA,221,0.542,0.629,0.313,0.623
2026-W07,DST004,SCH028,10,Math,256,0.493,0.556,0.302,0.588
2026-W07,DST004,SCH028,10,Science,230,0.553,0.478,0.36,0.573
2026-W08,DST004,SCH028,9,ELA,198,0.637,0.582,0.285,0.582
2026-W08,DST004,SCH028,9,Math,222,0.51,0.54,0.199,0.661
2026-W08,DST004,SCH028,9,Science,237,0.573,0.613,0.355,0.568
2026-W08,DST004,SCH028,10,ELA,216,0.609,0.451,0.325,0.64
2026-W08,DST004,SCH028,10,Math,237,0.565,0.534,0.313,0.477
2026-W08,DST004,SCH028,10,Science,239,0.688,0.537,0.236,0.555
2026-W09,DST004,SCH028,9,ELA,250,0.576,0.502,0.265,0.681
2026-W09,DST004,SCH028,9,Math,242,0.557,0.636,0.308,0.7
2026-W09,DST004,SCH028,9,Science,254,0.588,0.552,0.284,0.53
2026-W09,DST004,SCH028,10,ELA,249,0.544,0.502,0.336,0.527
2026-W09,DST004,SCH028,10,Math,231,0.516,0.589,0.325,0.557
2026-W09,DST004,SCH028,10,Science,227,0.514,0.482,0.322,0.682
2026-W10,DST004,SCH028,9,ELA,224,0.565,0.334,0.259,0.644
2026-W10,DST004,SCH028,9,Math,214,0.485,0.621,0.28,0.677
2026-W10,DST004,SCH028,9,Science,220,0.58,0.673,0.362,0.503
2026-W10,DST004,SCH028,10,ELA,222,0.42,0.648,0.281,0.656
2026-W10,DST004,SCH028,10,Math,243,0.49,0.589,0.333,0.728
2026-W10,DST004,SCH028,10,Science,263,0.55,0.764,0.336,0.493
2026-W11,DST004,SCH028,9,ELA,205,0.559,0.709,0.376,0.543
2026-W11,DST004,SCH028,9,Math,261,0.475,0.612,0.317,0.555
2026-W11,DST004,SCH028,9,Science,222,0.6,0.643,0.37,0.512
2026-W11,DST004,SCH028,10,ELA,219,0.591,0.647,0.31,0.709
2026-W11,DST004,SCH028,10,Math,220,0.583,0.643,0.269,0.552
2026-W11,DST004,SCH028,10,Science,233,0.478,0.574,0.259,0.699
2026-W12,DST004,SCH028,9,ELA,236,0.665,0.55,0.309,0.574
2026-W12,DST004,SCH028,9,Math,234,0.546,0.591,0.333,0.48
2026-W12,DST004,SCH028,9,Science,236,0.717,0.717,0.308,0.606
2026-W12,DST004,SCH028,10,ELA,237,0.658,0.708,0.297,0.653
2026-W12,DST004,SCH028,10,Math,208,0.533,0.554,0.26,0.537
2026-W12,DST004,SCH028,10,Science,219,0.678,0.625,0.215,0.639
2026-W13,DST004,SCH028,9,ELA,208,0.536,0.403,0.363,0.626
2026-W13,DST004,SCH028,9,Math,238,0.583,0.631,0.345,0.611
2026-W13,DST004,SCH028,9,Science,226,0.542,0.511,0.215,0.557
2026-W13,DST004,SCH028,10,ELA,240,0.559,0.469,0.232,0.661
2026-W13,DST004,SCH028,10,Math,231,0.544,0.62,0.328,0.708
2026-W13,DST004,SCH028,10,Science,251,0.572,0.71,0.275,0.61
2026-W14,DST004,SCH028,9,ELA,226,0.724,0.521,0.32,0.537
2026-W14,DST004,SCH028,9,Math,231,0.477,0.692,0.415,0.572
2026-W14,DST004,SCH028,9,Science,244,0.491,0.553,0.249,0.653
2026-W14,DST004,SCH028,10,ELA,258,0.651,0.594,0.264,0.582
2026-W14,DST004,SCH028,10,Math,211,0.405,0.625,0.274,0.613
2026-W14,DST004,SCH028,10,Science,228,0.579,0.627,0.327,0.621
2026-W15,DST004,SCH028,9,ELA,213,0.563,0.65,0.293,0.699
2026-W15,DST004,SCH028,9,Math,253,0.619,0.616,0.315,0.598
2026-W15,DST004,SCH028,9,Science,250,0.613,0.542,0.348,0.511
2026-W15,DST004,SCH028,10,ELA,248,0.501,0.692,0.326,0.57
2026-W15,DST004,SCH028,10,Math,204,0.586,0.505,0.307,0.6
2026-W15,DST004,SCH028,10,Science,212,0.532,0.683,0.22,0.685
2026-W16,DST004,SCH028,9,ELA,196,0.614,0.559,0.275,0.698
2026-W16,DST004,SCH028,9,Math,247,0.477,0.587,0.281,0.609
2026-W16,DST004,SCH028,9,Science,227,0.619,0.602,0.333,0.584
2026-W16,DST004,SCH028,10,ELA,246,0.666,0.638,0.296,0.617
2026-W16,DST004,SCH028,10,Math,220,0.595,0.703,0.285,0.723
2026-W16,DST004,SCH028,10,Science,224,0.544,0.599,0.317,0.64
2026-W04,DST005,SCH029,3,ELA,82,0.707,0.437,0.186,0.537
2026-W04,DST005,SCH029,3,Math,78,0.551,0.65,0.236,0.668
2026-W04,DST005,SCH029,3,Science,80,0.621,0.687,0.197,0.543
2026-W04,DST005,SCH029,4,ELA,82,0.645,0.569,0.233,0.715
2026-W04,DST005,SCH029,4,Math,64,0.658,0.508,0.265,0.582
2026-W04,DST005,SCH029,4,Science,93,0.577,0.429,0.224,0.826
2026-W04,DST005,SCH029,5,ELA,95,0.678,0.457,0.214,0.569
2026-W04,DST005,SCH029,5,Math,77,0.594,0.512,0.202,0.602
2026-W04,DST005,SCH029,5,Science,55,0.595,0.375,0.205,0.594
2026-W05,DST005,SCH029,3,ELA,53,0.715,0.449,0.156,0.711
2026-W05,DST005,SCH029,3,Math,38,0.654,0.794,0.226,0.553
2026-W05,DST005,SCH029,3,Science,69,0.679,0.609,0.222,0.684
2026-W05,DST005,SCH029,4,ELA,85,0.608,0.531,0.131,0.737
2026-W05,DST005,SCH029,4,Math,84,0.595,0.548,0.218,0.733
2026-W05,DST005,SCH029,4,Science,53,0.577,0.469,0.18,0.626
2026-W05,DST005,SCH029,5,ELA,103,0.575,0.544,0.134,0.694
2026-W05,DST005,SCH029,5,Math,57,0.605,0.634,0.217,0.811
2026-W05,DST005,SCH029,5,Science,86,0.654,0.692,0.203,0.571
2026-W06,DST005,SCH029,3,ELA,78,0.626,0.685,0.257,0.669
2026-W06,DST005,SCH029,3,Math,78,0.648,0.378,0.234,0.62
2026-W06,DST005,SCH029,3,Science,84,0.642,0.625,0.205,0.624
2026-W06,DST005,SCH029,4,ELA,80,0.742,0.512,0.244,0.617
2026-W06,DST005,SCH029,4,Math,91,0.664,0.582,0.186,0.665
2026-W06,DST005,SCH029,4,Science,71,0.671,0.506,0.289,0.664
2026-W06,DST005,SCH029,5,ELA,91,0.645,0.516,0.197,0.855
2026-W06,DST005,SCH029,5,Math,61,0.584,0.609,0.197,0.596
2026-W06,DST005,SCH029,5,Science,66,0.631,0.53,0.294,0.605
2026-W07,DST005,SCH029,3,ELA,70,0.611,0.514,0.23,0.628
2026-W07,DST005,SCH029,3,Math,65,0.731,0.785,0.232,0.55
2026-W07,DST005,SCH029,3,Science,69,0.631,0.473,0.225,0.786
2026-W07,DST005,SCH029,4,ELA,103,0.691,0.591,0.208,0.656
2026-W07,DST005,SCH029,4,Math,80,0.66,0.629,0.22,0.647
2026-W07,DST005,SCH029,4,Science,53,0.593,0.724,0.189,0.685
2026-W07,DST005,SCH029,5,ELA,83,0.578,0.5,0.26,0.709
2026-W07,DST005,SCH029,5,Math,82,0.723,0.51,0.191,0.701
2026-W07,DST005,SCH029,5,Science,97,0.666,0.545,0.192,0.709
2026-W08,DST005,SCH029,3,ELA,101,0.609,0.76,0.162,0.672
2026-W08,DST005,SCH029,3,Math,97,0.652,0.486,0.191,0.693
2026-W08,DST005,SCH029,3,Science,61,0.723,0.556,0.162,0.566
2026-W08,DST005,SCH029,4,ELA,77,0.713,0.568,0.249,0.635
2026-W08,DST005,SCH029,4,Math,76,0.549,0.558,0.21,0.777
2026-W08,DST005,SCH029,4,Science,59,0.698,0.678,0.255,0.685
2026-W08,DST005,SCH029,5,ELA,79,0.676,0.495,0.284,0.52
2026-W08,DST005,SCH029,5,Math,86,0.553,0.644,0.221,0.515
2026-W08,DST005,SCH029,5,Science,61,0.685,0.468,0.157,0.618
2026-W09,DST005,SCH029,3,ELA,101,0.648,0.642,0.186,0.725
2026-W09,DST005,SCH029,3,Math,55,0.653,0.693,0.23,0.599
2026-W09,DST005,SCH029,3,Science,81,0.615,0.464,0.166,0.497
2026-W09,DST005,SCH029,4,ELA,96,0.742,0.555,0.154,0.724
2026-W09,DST005,SCH029,4,Math,85,0.542,0.661,0.221,0.609
2026-W09,DST005,SCH029,4,Science,89,0.634,0.669,0.301,0.627
2026-W09,DST005,SCH029,5,ELA,69,0.602,0.555,0.215,0.677
2026-W09,DST005,SCH029,5,Math,82,0.66,0.642,0.218,0.603
2026-W09,DST005,SCH029,5,Science,98,0.587,0.557,0.242,0.571
2026-W10,DST005,SCH029,3,ELA,74,0.655,0.699,0.211,0.585
2026-W10,DST005,SCH029,3,Math,84,0.567,0.526,0.152,0.73
2026-W10,DST005,SCH029,3,Science,81,0.646,0.625,0.114,0.756
2026-W10,DST005,SCH029,4,ELA,84,0.655,0.745,0.223,0.496
2026-W10,DST005,SCH029,4,Math,56,0.659,0.557,0.171,0.586
2026-W10,DST005,SCH029,4,Science,67,0.672,0.624,0.214,0.695
2026-W10,DST005,SCH029,5,ELA,61,0.662,0.495,0.181,0.716
2026-W10,DST005,SCH029,5,Math,76,0.637,0.583,0.169,0.548
2026-W10,DST005,SCH029,5,Science,84,0.716,0.574,0.318,0.547
2026-W11,DST005,SCH029,3,ELA,99,0.677,0.609,0.224,0.659
2026-W11,DST005,SCH029,3,Math,64,0.59,0.638,0.146,0.715
2026-W11,DST005,SCH029,3,Science,78,0.67,0.64,0.185,0.651
2026-W11,DST005,SCH029,4,ELA,74,0.684,0.495,0.24,0.516
2026-W11,DST005,SCH029,4,Math,91,0.676,0.612,0.214,0.639
2026-W11,DST005,SCH029,4,Science,96,0.628,0.544,0.172,0.829
2026-W11,DST005,SCH029,5,ELA,69,0.633,0.566,0.25,0.655
2026-W11,DST005,SCH029,5,Math,98,0.65,0.582,0.177,0.678
2026-W11,DST005,SCH029,5,Science,96,0.687,0.668,0.209,0.722
2026-W12,DST005,SCH029,3,ELA,85,0.701,0.564,0.241,0.521
2026-W12,DST005,SCH029,3,Math,45,0.588,0.398,0.264,0.664
2026-W12,DST005,SCH029,3,Science,101,0.609,0.526,0.263,0.798
2026-W12,DST005,SCH029,4,ELA,109,0.583,0.6,0.156,0.712
2026-W12,DST005,SCH029,4,Math,82,0.635,0.696,0.278,0.545
2026-W12,DST005,SCH029,4,Science,100,0.613,0.634,0.119,0.668
2026-W12,DST005,SCH029,5,ELA,99,0.673,0.775,0.221,0.661
2026-W12,DST005,SCH029,5,Math,68,0.634,0.653,0.238,0.62
2026-W12,DST005,SCH029,5,Science,98,0.629,0.631,0.197,0.573
2026-W13,DST005,SCH029,3,ELA,78,0.665,0.686,0.22,0.62
2026-W13,DST005,SCH029,3,Math,73,0.653,0.622,0.269,0.765
2026-W13,DST005,SCH029,3,Science,65,0.54,0.35,0.155,0.724
2026-W13,DST005,SCH029,4,ELA,82,0.683,0.784,0.173,0.657
2026-W13,DST005,SCH029,4,Math,80,0.681,0.605,0.19,0.573
2026-W13,DST005,SCH029,4,Science,72,0.699,0.654,0.239,0.653
2026-W13,DST005,SCH029,5,ELA,69,0.624,0.68,0.24,0.776
2026-W13,DST005,SCH029,5,Math,81,0.593,0.643,0.208,0.588
2026-W13,DST005,SCH029,5,Science,94,0.755,0.624,0.17,0.67
2026-W14,DST005,SCH029,3,ELA,97,0.749,0.841,0.228,0.582
2026-W14,DST005,SCH029,3,Math,88,0.72,0.565,0.161,0.607
2026-W14,DST005,SCH029,3,Science,70,0.661,0.72,0.165,0.661
2026-W14,DST005,SCH029,4,ELA,74,0.571,0.449,0.189,0.526
2026-W14,DST005,SCH029,4,Math,73,0.62,0.714,0.161,0.683
2026-W14,DST005,SCH029,4,Science,93,0.624,0.588,0.197,0.665
2026-W14,DST005,SCH029,5,ELA,64,0.702,0.601,0.263,0.643
2026-W14,DST005,SCH029,5,Math,92,0.646,0.849,0.213,0.499
2026-W14,DST005,SCH029,5,Science,88,0.628,0.71,0.214,0.728
2026-W15,DST005,SCH029,3,ELA,86,0.782,0.401,0.197,0.568
2026-W15,DST005,SCH029,3,Math,83,0.623,0.565,0.216,0.541
2026-W15,DST005,SCH029,3,Science,97,0.679,0.589,0.25,0.511
2026-W15,DST005,SCH029,4,ELA,87,0.796,0.726,0.209,0.663
2026-W15,DST005,SCH029,4,Math,81,0.604,0.666,0.142,0.658
2026-W15,DST005,SCH029,4,Science,70,0.669,0.72,0.251,0.596
2026-W15,DST005,SCH029,5,ELA,83,0.78,0.656,0.248,0.596
2026-W15,DST005,SCH029,5,Math,68,0.712,0.728,0.237,0.577
2026-W15,DST005,SCH029,5,Science,72,0.66,0.557,0.191,0.63
2026-W16,DST005,SCH029,3,ELA,77,0.669,0.703,0.164,0.696
2026-W16,DST005,SCH029,3,Math,90,0.524,0.667,0.262,0.581
2026-W16,DST005,SCH029,3,Science,78,0.679,0.672,0.17,0.61
2026-W16,DST005,SCH029,4,ELA,105,0.653,0.486,0.187,0.614
2026-W16,DST005,SCH029,4,Math,88,0.649,0.663,0.167,0.711
2026-W16,DST005,SCH029,4,Science,54,0.567,0.488,0.15,0.625
2026-W16,DST005,SCH029,5,ELA,89,0.648,0.641,0.233,0.626
2026-W16,DST005,SCH029,5,Math,66,0.613,0.654,0.294,0.565
2026-W16,DST005,SCH029,5,Science,79,0.767,0.695,0.236,0.549
2026-W04,DST005,SCH030,3,ELA,72,0.707,0.499,0.205,0.624
2026-W04,DST005,SCH030,3,Math,51,0.592,0.499,0.229,0.669
2026-W04,DST005,SCH030,3,Science,47,0.607,0.558,0.202,0.765
2026-W04,DST005,SCH030,4,ELA,64,0.588,0.51,0.239,0.702
2026-W04,DST005,SCH030,4,Math,49,0.511,0.35,0.152,0.78
2026-W04,DST005,SCH030,4,Science,99,0.684,0.649,0.205,0.629
2026-W04,DST005,SCH030,5,ELA,67,0.675,0.559,0.261,0.65
2026-W04,DST005,SCH030,5,Math,49,0.525,0.527,0.125,0.734
